Character,Rarity,Skill Name,Skill Level,Skill Description,SP Cost,Initial SP,Skill Duration,Charging Type
,,,9,Attack +{{atk}:.0%}. Increase the Defense of all allies within attack range by {{def}:.0%},120,110,60,
,,,10,Attack +{{atk}:.0%}. Increase the Defense of all allies within attack range by {{def}:.0%},120,115,60,
Nightingale,6,Healing Strengthening·Type γ,1,Attack +{{atk}:.0%},40,20,30,Regen over time
,,,2,Attack +{{atk}:.0%},40,20,30,
,,,3,Attack +{{atk}:.0%},40,20,30,
,,,4,Attack +{{atk}:.0%},35,20,30,
,,,5,Attack +{{atk}:.0%},35,20,30,
,,,6,Attack +{{atk}:.0%},35,20,30,
,,,7,Attack +{{atk}:.0%},32,20,30,
,,,8,Attack +{{atk}:.0%},32,20,30,
,,,9,Attack +{{atk}:.0%},32,20,30,
,,,10,Attack +{{atk}:.0%},30,20,30,
Nightingale,6,Arcane Shield,1,"The next heal will grant shields to all targets that last for {{duration}:.0f} seconds. The shields can absorb magical damage equal to {{atk_scale}:.0%} of Nightingale's Attack. Additionally, they increase the targets' Magic resistance by {{magic_resistance}:.0f}. Can hold {{ct}:.0f} charges",11,0,-1,Regen over time
,,,2,"The next heal will grant shields to all targets that last for {{duration}:.0f} seconds. The shields can absorb magical damage equal to {{atk_scale}:.0%} of Nightingale's Attack. Additionally, they increase the targets' Magic resistance by {{magic_resistance}:.0f}. Can hold {{ct}:.0f} charges",11,0,-1,
,,,3,"The next heal will grant shields to all targets that last for {{duration}:.0f} seconds. The shields can absorb magical damage equal to {{atk_scale}:.0%} of Nightingale's Attack. Additionally, they increase the targets' Magic resistance by {{magic_resistance}:.0f}. Can hold {{ct}:.0f} charges",11,0,-1,
,,,4,"The next heal will grant shields to all targets that last for {{duration}:.0f} seconds. The shields can absorb magical damage equal to {{atk_scale}:.0%} of Nightingale's Attack. Additionally, they increase the targets' Magic resistance by {{magic_resistance}:.0f}. Can hold {{ct}:.0f} charges",10,0,-1,
,,,5,"The next heal will grant shields to all targets that last for {{duration}:.0f} seconds. The shields can absorb magical damage equal to {{atk_scale}:.0%} of Nightingale's Attack. Additionally, they increase the targets' Magic resistance by {{magic_resistance}:.0f}. Can hold {{ct}:.0f} charges",10,0,-1,
,,,6,"The next heal will grant shields to all targets that last for {{duration}:.0f} seconds. The shields can absorb magical damage equal to {{atk_scale}:.0%} of Nightingale's Attack. Additionally, they increase the targets' Magic resistance by {{magic_resistance}:.0f}. Can hold {{ct}:.0f} charges",10,0,-1,
,,,7,"The next heal will grant shields to all targets that last for {{duration}:.0f} seconds. The shields can absorb magical damage equal to {{atk_scale}:.0%} of Nightingale's Attack. Additionally, they increase the targets' Magic resistance by {{magic_resistance}:.0f}. Can hold {{ct}:.0f} charges",10,0,-1,
,,,8,"The next heal will grant shields to all targets that last for {{duration}:.0f} seconds. The shields can absorb magical damage equal to {{atk_scale}:.0%} of Nightingale's Attack. Additionally, they increase the targets' Magic resistance by {{magic_resistance}:.0f}. Can hold {{ct}:.0f} charges",9,0,-1,
,,,9,"The next heal will grant shields to all targets that last for {{duration}:.0f} seconds. The shields can absorb magical damage equal to {{atk_scale}:.0%} of Nightingale's Attack. Additionally, they increase the targets' Magic resistance by {{magic_resistance}:.0f}. Can hold {{ct}:.0f} charges",9,0,-1,
,,,10,"The next heal will grant shields to all targets that last for {{duration}:.0f} seconds. The shields can absorb magical damage equal to {{atk_scale}:.0%} of Nightingale's Attack. Additionally, they increase the targets' Magic resistance by {{magic_resistance}:.0f}. Can hold {{ct}:.0f} charges",8,0,-1,
Nightingale,6,Holy Territory,1,"Increase attack range, Attack +{{atk}:.0%}. All allies within attack range gain +{{magic_resistance}:.0%} Magic resistance and {{prob}:.0%} magic evasion",120,100,60,Regen over time
,,,2,"Increase attack range, Attack +{{atk}:.0%}. All allies within attack range gain +{{magic_resistance}:.0%} Magic resistance and {{prob}:.0%} magic evasion",120,100,60,
,,,3,"Increase attack range, Attack +{{atk}:.0%}. All allies within attack range gain +{{magic_resistance}:.0%} Magic resistance and {{prob}:.0%} magic evasion",120,100,60,
,,,4,"Increase attack range, Attack +{{atk}:.0%}. All allies within attack range gain +{{magic_resistance}:.0%} Magic resistance and {{prob}:.0%} magic evasion",120,105,60,
,,,5,"Increase attack range, Attack +{{atk}:.0%}. All allies within attack range gain +{{magic_resistance}:.0%} Magic resistance and {{prob}:.0%} magic evasion",120,105,60,
,,,6,"Increase attack range, Attack +{{atk}:.0%}. All allies within attack range gain +{{magic_resistance}:.0%} Magic resistance and {{prob}:.0%} magic evasion",120,105,60,
,,,7,"Increase attack range, Attack +{{atk}:.0%}. All allies within attack range gain +{{magic_resistance}:.0%} Magic resistance and {{prob}:.0%} magic evasion",120,110,60,
,,,8,"Increase attack range, Attack +{{atk}:.0%}. All allies within attack range gain +{{magic_resistance}:.0%} Magic resistance and {{prob}:.0%} magic evasion",120,110,60,
,,,9,"Increase attack range, Attack +{{atk}:.0%}. All allies within attack range gain +{{magic_resistance}:.0%} Magic resistance and {{prob}:.0%} magic evasion",120,110,60,
,,,10,"Increase attack range, Attack +{{atk}:.0%}. All allies within attack range gain +{{magic_resistance}:.0%} Magic resistance and {{prob}:.0%} magic evasion",120,115,60,
