"Character","Rarity","Skill Name","Skill Level","Skill Description","SP Cost","Initial SP","Skill Duration","Charging Type"
"","","","8","Defense {{def}:.0%}, Attack +{{atk}:.0%}, increase attack range and attack up to {{attack@max_target}:.0f} targets simultaneously (treated as melee attacks)","90","65","27",""
"","","","9","Defense {{def}:.0%}, Attack +{{atk}:.0%}, increase attack range and attack up to {{attack@max_target}:.0f} targets simultaneously (treated as melee attacks)","90","70","28",""
"","","","10","Defense {{def}:.0%}, Attack +{{atk}:.0%}, increase attack range and attack up to {{attack@max_target}:.0f} targets simultaneously (treated as melee attacks)","90","75","30",""
"Ch'en","6","Sheath Strike","1","On the next attack, strike the enemy with her sheath, dealing {{atk_scale}:.0%} physical damage and stunning the enemy for {stun} seconds","7","0","0","Regen on attack"
"","","","2","On the next attack, strike the enemy with her sheath, dealing {{atk_scale}:.0%} physical damage and stunning the enemy for {stun} seconds","7","0","0",""
"","","","3","On the next attack, strike the enemy with her sheath, dealing {{atk_scale}:.0%} physical damage and stunning the enemy for {stun} seconds","7","0","0",""
"","","","4","On the next attack, strike the enemy with her sheath, dealing {{atk_scale}:.0%} physical damage and stunning the enemy for {stun} seconds","6","0","0",""
"","","","5","On the next attack, strike the enemy with her sheath, dealing {{atk_scale}:.0%} physical damage and stunning the enemy for {stun} seconds","6","0","0",""
"","","","6","On the next attack, strike the enemy with her sheath, dealing {{atk_scale}:.0%} physical damage and stunning the enemy for {stun} seconds","6","0","0",""
"","","","7","On the next attack, strike the enemy with her sheath, dealing {{atk_scale}:.0%} physical damage and stunning the enemy for {stun} seconds","5","0","0",""
"","","","8","On the next attack, strike the enemy with her sheath, dealing {{atk_scale}:.0%} physical damage and stunning the enemy for {stun} seconds","5","0","0",""
"","","","9","On the next attack, strike the enemy with her sheath, dealing {{atk_scale}:.0%} physical damage and stunning the enemy for {stun} seconds","5","0","0",""
"","","","10","On the next attack, strike the enemy with her sheath, dealing {{atk_scale}:.0%} physical damage and stunning the enemy for {stun} seconds","4","0","0",""
"Ch'en","6","Crimson Firmament·Quick Draw","1","Deal {{atk_scale}:.0%} physical and {{atk_scale}:.0%} magical damage to up to {{max_target}:.0f} enemies in front of the operator","27","10","0","Regen on attack"
"","","","2","Deal {{atk_scale}:.0%} physical and {{atk_scale}:.0%} magical damage to up to {{max_target}:.0f} enemies in front of the operator","27","10","0",""
"","","","3","Deal {{atk_scale}:.0%} physical and {{atk_scale}:.0%} magical damage to up to {{max_target}:.0f} enemies in front of the operator","27","10","0",""
"","","","4","Deal {{atk_scale}:.0%} physical and {{atk_scale}:.0%} magical damage to up to {{max_target}:.0f} enemies in front of the operator","26","12","0",""
"","","","5","Deal {{atk_scale}:.0%} physical and {{atk_scale}:.0%} magical damage to up to {{max_target}:.0f} enemies in front of the operator","26","12","0",""
"","","","6","Deal {{atk_scale}:.0%} physical and {{atk_scale}:.0%} magical damage to up to {{max_target}:.0f} enemies in front of the operator","26","12","0",""
"","","","7","Deal {{atk_scale}:.0%} physical and {{atk_scale}:.0%} magical damage to up to {{max_target}:.0f} enemies in front of the operator","25","14","0",""
"","","","8","Deal {{atk_scale}:.0%} physical and {{atk_scale}:.0%} magical damage to up to {{max_target}:.0f} enemies in front of the operator","23","15","0",""
"","","","9","Deal {{atk_scale}:.0%} physical and {{atk_scale}:.0%} magical damage to up to {{max_target}:.0f} enemies in front of the operator","21","16","0",""
"","","","10","Deal {{atk_scale}:.0%} physical and {{atk_scale}:.0%} magical damage to up to {{max_target}:.0f} enemies in front of the operator","20","20","0",""
"Ch'en","6","Crimson Firmament·Shadow Assault","1","Seek the closest enemies around and unleash {{times}:.0f} consecutive slashes, dealing {{atk_scale}:.0%} physical damage every attack and stunning the enemy for {stun} seconds on the last hit","40","10","0","Regen on attack"
"","","","2","Seek the closest enemies around and unleash {{times}:.0f} consecutive slashes, dealing {{atk_scale}:.0%} physical damage every attack and stunning the enemy for {stun} seconds on the last hit","40","10","0",""
"","","","3","Seek the closest enemies around and unleash {{times}:.0f} consecutive slashes, dealing {{atk_scale}:.0%} physical damage every attack and stunning the enemy for {stun} seconds on the last hit","40","10","0",""
"","","","4","Seek the closest enemies around and unleash {{times}:.0f} consecutive slashes, dealing {{atk_scale}:.0%} physical damage every attack and stunning the enemy for {stun} seconds on the last hit","38","10","0",""
"","","","5","Seek the closest enemies around and unleash {{times}:.0f} consecutive slashes, dealing {{atk_scale}:.0%} physical damage every attack and stunning the enemy for {stun} seconds on the last hit","38","10","0",""
"","","","6","Seek the closest enemies around and unleash {{times}:.0f} consecutive slashes, dealing {{atk_scale}:.0%} physical damage every attack and stunning the enemy for {stun} seconds on the last hit","38","10","0",""
"","","","7","Seek the closest enemies around and unleash {{times}:.0f} consecutive slashes, dealing {{atk_scale}:.0%} physical damage every attack and stunning the enemy for {stun} seconds on the last hit","36","10","0",""
"","","","8","Seek the closest enemies around and unleash {{times}:.0f} consecutive slashes, dealing {{atk_scale}:.0%} physical damage every attack and stunning the enemy for {stun} seconds on the last hit","34","13","0",""
"","","","9","Seek the closest enemies around and unleash {{times}:.0f} consecutive slashes, dealing {{atk_scale}:.0%} physical damage every attack and stunning the enemy for {stun} seconds on the last hit","32","16","0",""
"","","","10","Seek the closest enemies around and unleash {{times}:.0f} consecutive slashes, dealing {{atk_scale}:.0%} physical damage every attack and stunning the enemy for {stun} seconds on the last hit","30","20","0",""
"Blaze","6","Powerful Strike·Type γ","1","The next attack deals {{atk_scale}:.0%} damage","4","0","0","Regen on attack"
"","","","2","The next attack deals {{atk_scale}:.0%} damage","4","0","0",""
"","","","3","The next attack deals {{atk_scale}:.0%} damage","4","0","0",""
"","","","4","The next attack deals {{atk_scale}:.0%} damage","3","0","0",""
"","","","5","The next attack deals {{atk_scale}:.0%} damage","3","0","0",""
"","","","6","The next attack deals {{atk_scale}:.0%} damage","3","0","0",""
"","","","7","The next attack deals {{atk_scale}:.0%} damage","3","0","0",""
"","","","8","The next attack deals {{atk_scale}:.0%} damage","3","0","0",""
"","","","9","The next attack deals {{atk_scale}:.0%} damage","3","0","0",""
"","","","10","The next attack deals {{atk_scale}:.0%} damage","2","0","0",""
"Blaze","6","Chainsaw Extension Module","1","Attack +{{atk}:.0%}, Defense +{{def}:.0%}, increase attack range. Infinite duration","90","0","-1","Regen over time"
"","","","2","Attack +{{atk}:.0%}, Defense +{{def}:.0%}, increase attack range. Infinite duration","89","0","-1",""
"","","","3","Attack +{{atk}:.0%}, Defense +{{def}:.0%}, increase attack range. Infinite duration","88","0","-1",""
"","","","4","Attack +{{atk}:.0%}, Defense +{{def}:.0%}, increase attack range. Infinite duration","85","0","-1",""
"","","","5","Attack +{{atk}:.0%}, Defense +{{def}:.0%}, increase attack range. Infinite duration","84","0","-1",""
"","","","6","Attack +{{atk}:.0%}, Defense +{{def}:.0%}, increase attack range. Infinite duration","83","0","-1",""
"","","","7","Attack +{{atk}:.0%}, Defense +{{def}:.0%}, increase attack range. Infinite duration","80","0","-1",""
"","","","8","Attack +{{atk}:.0%}, Defense +{{def}:.0%}, increase attack range. Infinite duration","77","0","-1",""
"","","","9","Attack +{{atk}:.0%}, Defense +{{def}:.0%}, increase attack range. Infinite duration","74","0","-1",""
"","","","10","Attack +{{atk}:.0%}, Defense +{{def}:.0%}, increase attack range. Infinite duration","70","0","-1",""
"Blaze","6","Seething Burst","1","After activation, gradually gain up to +{{atk}:.0%} Attack and Defense and attack all enemies 1 tile ahead. When the skill ends, deal {{damage_by_atk_scale}:.0%} of current Attack as physical damage to all nearby enemies and lose {{hp_ratio}:.0%} self HP","45","15","10","Regen over time"
"","","","2","After activation, gradually gain up to +{{atk}:.0%} Attack and Defense and attack all enemies 1 tile ahead. When the skill ends, deal {{damage_by_atk_scale}:.0%} of current Attack as physical damage to all nearby enemies and lose {{hp_ratio}:.0%} self HP","44","15","10",""
"","","","3","After activation, gradually gain up to +{{atk}:.0%} Attack and Defense and attack all enemies 1 tile ahead. When the skill ends, deal {{damage_by_atk_scale}:.0%} of current Attack as physical damage to all nearby enemies and lose {{hp_ratio}:.0%} self HP","43","15","10",""
"","","","4","After activation, gradually gain up to +{{atk}:.0%} Attack and Defense and attack all enemies 1 tile ahead. When the skill ends, deal {{damage_by_atk_scale}:.0%} of current Attack as physical damage to all nearby enemies and lose {{hp_ratio}:.0%} self HP","42","17","10",""
"","","","5","After activation, gradually gain up to +{{atk}:.0%} Attack and Defense and attack all enemies 1 tile ahead. When the skill ends, deal {{damage_by_atk_scale}:.0%} of current Attack as physical damage to all nearby enemies and lose {{hp_ratio}:.0%} self HP","41","17","10",""
"","","","6","After activation, gradually gain up to +{{atk}:.0%} Attack and Defense and attack all enemies 1 tile ahead. When the skill ends, deal {{damage_by_atk_scale}:.0%} of current Attack as physical damage to all nearby enemies and lose {{hp_ratio}:.0%} self HP","40","17","10",""
"","","","7","After activation, gradually gain up to +{{atk}:.0%} Attack and Defense and attack all enemies 1 tile ahead. When the skill ends, deal {{damage_by_atk_scale}:.0%} of current Attack as physical damage to all nearby enemies and lose {{hp_ratio}:.0%} self HP","39","19","10",""
"","","","8","After activation, gradually gain up to +{{atk}:.0%} Attack and Defense and attack all enemies 1 tile ahead. When the skill ends, deal {{damage_by_atk_scale}:.0%} of current Attack as physical damage to all nearby enemies and lose {{hp_ratio}:.0%} self HP","38","21","10",""
"","","","9","After activation, gradually gain up to +{{atk}:.0%} Attack and Defense and attack all enemies 1 tile ahead. When the skill ends, deal {{damage_by_atk_scale}:.0%} of current Attack as physical damage to all nearby enemies and lose {{hp_ratio}:.0%} self HP","37","23","10",""
"","","","10","After activation, gradually gain up to +{{atk}:.0%} Attack and Defense and attack all enemies 1 tile ahead. When the skill ends, deal {{damage_by_atk_scale}:.0%} of current Attack as physical damage to all nearby enemies and lose {{hp_ratio}:.0%} self HP","35","25","10",""
"Hellagur","6","New Moon","1","The next attack has {{atk_scale}:.0%} Attack power and deals 2 hits","4","0","0","Regen on attack"
"","","","2","The next attack has {{atk_scale}:.0%} Attack power and deals 2 hits","4","0","0",""
"","","","3","The next attack has {{atk_scale}:.0%} Attack power and deals 2 hits","4","0","0",""
"","","","4","The next attack has {{atk_scale}:.0%} Attack power and deals 2 hits","3","0","0",""
"","","","5","The next attack has {{atk_scale}:.0%} Attack power and deals 2 hits","3","0","0",""
"","","","6","The next attack has {{atk_scale}:.0%} Attack power and deals 2 hits","3","0","0",""
"","","","7","The next attack has {{atk_scale}:.0%} Attack power and deals 2 hits","3","0","0",""
"","","","8","The next attack has {{atk_scale}:.0%} Attack power and deals 2 hits","3","0","0",""
"","","","9","The next attack has {{atk_scale}:.0%} Attack power and deals 2 hits","3","0","0",""
"","","","10","The next attack has {{atk_scale}:.0%} Attack power and deals 2 hits","2","0","0",""
"Hellagur","6","Crescent Moon","1","Attack +{{atk}:.0%}, attacks deal 2 hits, gain {{prob}:.0%} physical evasion","35","0","10","Regen over time"
"","","","2","Attack +{{atk}:.0%}, attacks deal 2 hits, gain {{prob}:.0%} physical evasion","34","0","10",""
"","","","3","Attack +{{atk}:.0%}, attacks deal 2 hits, gain {{prob}:.0%} physical evasion","33","0","10",""
"","","","4","Attack +{{atk}:.0%}, attacks deal 2 hits, gain {{prob}:.0%} physical evasion","32","5","11",""
"","","","5","Attack +{{atk}:.0%}, attacks deal 2 hits, gain {{prob}:.0%} physical evasion","31","5","11",""
"","","","6","Attack +{{atk}:.0%}, attacks deal 2 hits, gain {{prob}:.0%} physical evasion","30","5","11",""
"","","","7","Attack +{{atk}:.0%}, attacks deal 2 hits, gain {{prob}:.0%} physical evasion","29","10","12",""
"","","","8","Attack +{{atk}:.0%}, attacks deal 2 hits, gain {{prob}:.0%} physical evasion","28","11","12",""
"","","","9","Attack +{{atk}:.0%}, attacks deal 2 hits, gain {{prob}:.0%} physical evasion","27","12","12",""
"","","","10","Attack +{{atk}:.0%}, attacks deal 2 hits, gain {{prob}:.0%} physical evasion","25","15","13",""
"Hellagur","6","Full Moon","1","Attack +{{atk}:.0%}, attack range +{{ability_range_forward_extend}:.0f} tiles and attack up to {{attack@max_target}:.0f} targets simultaneously","45","15","12","Regen over time"
"","","","2","Attack +{{atk}:.0%}, attack range +{{ability_range_forward_extend}:.0f} tiles and attack up to {{attack@max_target}:.0f} targets simultaneously","45","15","12",""
"","","","3","Attack +{{atk}:.0%}, attack range +{{ability_range_forward_extend}:.0f} tiles and attack up to {{attack@max_target}:.0f} targets simultaneously","45","15","12",""
"","","","4","Attack +{{atk}:.0%}, attack range +{{ability_range_forward_extend}:.0f} tiles and attack up to {{attack@max_target}:.0f} targets simultaneously","43","15","13",""
"","","","5","Attack +{{atk}:.0%}, attack range +{{ability_range_forward_extend}:.0f} tiles and attack up to {{attack@max_target}:.0f} targets simultaneously","43","15","13",""
"","","","6","Attack +{{atk}:.0%}, attack range +{{ability_range_forward_extend}:.0f} tiles and attack up to {{attack@max_target}:.0f} targets simultaneously","43","15","13",""
"","","","7","Attack +{{atk}:.0%}, attack range +{{ability_range_forward_extend}:.0f} tiles and attack up to {{attack@max_target}:.0f} targets simultaneously","41","15","14",""
"","","","8","Attack +{{atk}:.0%}, attack range +{{ability_range_forward_extend}:.0f} tiles and attack up to {{attack@max_target}:.0f} targets simultaneously","39","15","14",""
"","","","9","Attack +{{atk}:.0%}, attack range +{{ability_range_forward_extend}:.0f} tiles and attack up to {{attack@max_target}:.0f} targets simultaneously","37","15","14",""
"","","","10","Attack +{{atk}:.0%}, attack range +{{ability_range_forward_extend}:.0f} tiles and attack up to {{attack@max_target}:.0f} targets simultaneously","35","15","15",""
"Skadi","6","Swift Strike·Type γ","1","Attack +{{atk}:.0%}, Attack speed +{{attack_speed}:.0f}","45","0","35","Regen over time"
"","","","2","Attack +{{atk}:.0%}, Attack speed +{{attack_speed}:.0f}","44","0","35",""
"","","","3","Attack +{{atk}:.0%}, Attack speed +{{attack_speed}:.0f}","43","0","35",""
"","","","4","Attack +{{atk}:.0%}, Attack speed +{{attack_speed}:.0f}","42","5","35",""
"","","","5","Attack +{{atk}:.0%}, Attack speed +{{attack_speed}:.0f}","41","5","35",""
"","","","6","Attack +{{atk}:.0%}, Attack speed +{{attack_speed}:.0f}","40","5","35",""
"","","","7","Attack +{{atk}:.0%}, Attack speed +{{attack_speed}:.0f}","39","10","35",""
"","","","8","Attack +{{atk}:.0%}, Attack speed +{{attack_speed}:.0f}","38","10","35",""
"","","","9","Attack +{{atk}:.0%}, Attack speed +{{attack_speed}:.0f}","37","10","35",""
"","","","10","Attack +{{atk}:.0%}, Attack speed +{{attack_speed}:.0f}","35","15","35",""
"Skadi","6","Wave Leaping Strike","1","Attack +{{atk}:.0%} for {{duration}:.0f} seconds after deploying","0","0","-1","Passive"
"","","","2","Attack +{{atk}:.0%} for {{duration}:.0f} seconds after deploying","0","0","-1",""
"","","","3","Attack +{{atk}:.0%} for {{duration}:.0f} seconds after deploying","0","0","-1",""
"","","","4","Attack +{{atk}:.0%} for {{duration}:.0f} seconds after deploying","0","0","-1",""
"","","","5","Attack +{{atk}:.0%} for {{duration}:.0f} seconds after deploying","0","0","-1",""
"","","","6","Attack +{{atk}:.0%} for {{duration}:.0f} seconds after deploying","0","0","-1",""
"","","","7","Attack +{{atk}:.0%} for {{duration}:.0f} seconds after deploying","0","0","-1",""
"","","","8","Attack +{{atk}:.0%} for {{duration}:.0f} seconds after deploying","0","0","-1",""
"","","","9","Attack +{{atk}:.0%} for {{duration}:.0f} seconds after deploying","0","0","-1",""
"","","","10","Attack +{{atk}:.0%} for {{duration}:.0f} seconds after deploying","0","0","-1",""
"Skadi","6","Tidal Elegy","1","Attack, Defense and Max HP +{{atk}:.0%}","90","50","35","Regen over time"
"","","","2","Attack, Defense and Max HP +{{atk}:.0%}","90","50","35",""
"","","","3","Attack, Defense and Max HP +{{atk}:.0%}","90","50","35",""
"","","","4","Attack, Defense and Max HP +{{atk}:.0%}","90","55","38",""
"","","","5","Attack, Defense and Max HP +{{atk}:.0%}","90","55","38",""
"","","","6","Attack, Defense and Max HP +{{atk}:.0%}","90","55","38",""
"","","","7","Attack, Defense and Max HP +{{atk}:.0%}","90","60","41",""
"","","","8","Attack, Defense and Max HP +{{atk}:.0%}","90","63","44",""
"","","","9","Attack, Defense and Max HP +{{atk}:.0%}","90","66","47",""
"","","","10","Attack, Defense and Max HP +{{atk}:.0%}","90","70","50",""
""
