"Character","Rarity","Skill Name","Skill Level","Skill Description","SP Cost","Initial SP","Skill Duration","Charging Type"
"","","","6","Increase attack interval (+{base_attack_time} seconds), every attack deals {{attack@atk_scale}:.0%} damage and has {{attack@buff_prob}:.0%} chance to stun the target for {attack@stun} seconds","30","5","20",""
"","","","7","Increase attack interval (+{base_attack_time} seconds), every attack deals {{attack@atk_scale}:.0%} damage and has {{attack@buff_prob}:.0%} chance to stun the target for {attack@stun} seconds","30","10","21",""
"","","","8","Increase attack interval (+{base_attack_time} seconds), every attack deals {{attack@atk_scale}:.0%} damage and has {{attack@buff_prob}:.0%} chance to stun the target for {attack@stun} seconds","30","15","22",""
"","","","9","Increase attack interval (+{base_attack_time} seconds), every attack deals {{attack@atk_scale}:.0%} damage and has {{attack@buff_prob}:.0%} chance to stun the target for {attack@stun} seconds","30","20","23",""
"","","","10","Increase attack interval (+{base_attack_time} seconds), every attack deals {{attack@atk_scale}:.0%} damage and has {{attack@buff_prob}:.0%} chance to stun the target for {attack@stun} seconds","30","25","25",""
"Bagpipe","6","Swift Strike·Type γ","1","Attack +{{atk}:.0%}, Attack speed +{{attack_speed}:.0f}","45","0","35","Regen over time"
"","","","2","Attack +{{atk}:.0%}, Attack speed +{{attack_speed}:.0f}","44","0","35",""
"","","","3","Attack +{{atk}:.0%}, Attack speed +{{attack_speed}:.0f}","43","0","35",""
"","","","4","Attack +{{atk}:.0%}, Attack speed +{{attack_speed}:.0f}","42","5","35",""
"","","","5","Attack +{{atk}:.0%}, Attack speed +{{attack_speed}:.0f}","41","5","35",""
"","","","6","Attack +{{atk}:.0%}, Attack speed +{{attack_speed}:.0f}","40","5","35",""
"","","","7","Attack +{{atk}:.0%}, Attack speed +{{attack_speed}:.0f}","39","10","35",""
"","","","8","Attack +{{atk}:.0%}, Attack speed +{{attack_speed}:.0f}","38","10","35",""
"","","","9","Attack +{{atk}:.0%}, Attack speed +{{attack_speed}:.0f}","37","10","35",""
"","","","10","Attack +{{atk}:.0%}, Attack speed +{{attack_speed}:.0f}","35","15","35",""
"Bagpipe","6","High Efficiency Impact","1","The next attack has {{atk_scale}:.0%} Attack power and attacks an additional time. Can hold {{cnt}:.0f} charges","7","0","0","Regen over time"
"","","","2","The next attack has {{atk_scale}:.0%} Attack power and attacks an additional time. Can hold {{cnt}:.0f} charges","7","0","0",""
"","","","3","The next attack has {{atk_scale}:.0%} Attack power and attacks an additional time. Can hold {{cnt}:.0f} charges","7","0","0",""
"","","","4","The next attack has {{atk_scale}:.0%} Attack power and attacks an additional time. Can hold {{cnt}:.0f} charges","6","0","0",""
"","","","5","The next attack has {{atk_scale}:.0%} Attack power and attacks an additional time. Can hold {{cnt}:.0f} charges","6","0","0",""
"","","","6","The next attack has {{atk_scale}:.0%} Attack power and attacks an additional time. Can hold {{cnt}:.0f} charges","6","0","0",""
"","","","7","The next attack has {{atk_scale}:.0%} Attack power and attacks an additional time. Can hold {{cnt}:.0f} charges","5","0","0",""
"","","","8","The next attack has {{atk_scale}:.0%} Attack power and attacks an additional time. Can hold {{cnt}:.0f} charges","5","0","0",""
"","","","9","The next attack has {{atk_scale}:.0%} Attack power and attacks an additional time. Can hold {{cnt}:.0f} charges","5","0","0",""
"","","","10","The next attack has {{atk_scale}:.0%} Attack power and attacks an additional time. Can hold {{cnt}:.0f} charges","4","0","0",""
"Bagpipe","6","Closed Bolt Burst Fire","1","Increase attack interval (+{base_attack_time} seconds), Block count +{{block_cnt}:.0f}, Attack and Defense +{{atk}:.0%}, attacks deal 3 hits","40","9","20","Regen over time"
"","","","2","Increase attack interval (+{base_attack_time} seconds), Block count +{{block_cnt}:.0f}, Attack and Defense +{{atk}:.0%}, attacks deal 3 hits","40","10","20",""
"","","","3","Increase attack interval (+{base_attack_time} seconds), Block count +{{block_cnt}:.0f}, Attack and Defense +{{atk}:.0%}, attacks deal 3 hits","40","11","20",""
"","","","4","Increase attack interval (+{base_attack_time} seconds), Block count +{{block_cnt}:.0f}, Attack and Defense +{{atk}:.0%}, attacks deal 3 hits","40","12","20",""
"","","","5","Increase attack interval (+{base_attack_time} seconds), Block count +{{block_cnt}:.0f}, Attack and Defense +{{atk}:.0%}, attacks deal 3 hits","40","13","20",""
"","","","6","Increase attack interval (+{base_attack_time} seconds), Block count +{{block_cnt}:.0f}, Attack and Defense +{{atk}:.0%}, attacks deal 3 hits","40","14","20",""
"","","","7","Increase attack interval (+{base_attack_time} seconds), Block count +{{block_cnt}:.0f}, Attack and Defense +{{atk}:.0%}, attacks deal 3 hits","40","15","20",""
"","","","8","Increase attack interval (+{base_attack_time} seconds), Block count +{{block_cnt}:.0f}, Attack and Defense +{{atk}:.0%}, attacks deal 3 hits","40","18","20",""
"","","","9","Increase attack interval (+{base_attack_time} seconds), Block count +{{block_cnt}:.0f}, Attack and Defense +{{atk}:.0%}, attacks deal 3 hits","40","21","20",""
"","","","10","Increase attack interval (+{base_attack_time} seconds), Block count +{{block_cnt}:.0f}, Attack and Defense +{{atk}:.0%}, attacks deal 3 hits","40","25","20",""
""
