"Character","Rarity","Skill Name","Skill Level","Skill Description","SP Cost","Initial SP","Skill Duration","Charging Type"
"","","","10","Immediately rush forward and target the closest enemy in a straight line ahead, pushing back all enemies around the target with huge force and dealing {{atk_scale}:.0%} physical damage. Additionally, inflict {{move_speed}:.0%} movement speed to all targets for {{duration}:.0f} seconds","15","0","-1",""
"Phantom","6","Phantom of the Night","1","After deployment, gain {{prob}:.0%} physical evasion and obtain a shield that absorbs physical damage equal to {{hp_ratio}:.0%} of Max HP for {{duration}:.0f} seconds","0","0","-1","Passive"
"","","","2","After deployment, gain {{prob}:.0%} physical evasion and obtain a shield that absorbs physical damage equal to {{hp_ratio}:.0%} of Max HP for {{duration}:.0f} seconds","0","0","-1",""
"","","","3","After deployment, gain {{prob}:.0%} physical evasion and obtain a shield that absorbs physical damage equal to {{hp_ratio}:.0%} of Max HP for {{duration}:.0f} seconds","0","0","-1",""
"","","","4","After deployment, gain {{prob}:.0%} physical evasion and obtain a shield that absorbs physical damage equal to {{hp_ratio}:.0%} of Max HP for {{duration}:.0f} seconds","0","0","-1",""
"","","","5","After deployment, gain {{prob}:.0%} physical evasion and obtain a shield that absorbs physical damage equal to {{hp_ratio}:.0%} of Max HP for {{duration}:.0f} seconds","0","0","-1",""
"","","","6","After deployment, gain {{prob}:.0%} physical evasion and obtain a shield that absorbs physical damage equal to {{hp_ratio}:.0%} of Max HP for {{duration}:.0f} seconds","0","0","-1",""
"","","","7","After deployment, gain {{prob}:.0%} physical evasion and obtain a shield that absorbs physical damage equal to {{hp_ratio}:.0%} of Max HP for {{duration}:.0f} seconds","0","0","-1",""
"","","","8","After deployment, gain {{prob}:.0%} physical evasion and obtain a shield that absorbs physical damage equal to {{hp_ratio}:.0%} of Max HP for {{duration}:.0f} seconds","0","0","-1",""
"","","","9","After deployment, gain {{prob}:.0%} physical evasion and obtain a shield that absorbs physical damage equal to {{hp_ratio}:.0%} of Max HP for {{duration}:.0f} seconds","0","0","-1",""
"","","","10","After deployment, gain {{prob}:.0%} physical evasion and obtain a shield that absorbs physical damage equal to {{hp_ratio}:.0%} of Max HP for {{duration}:.0f} seconds","0","0","-1",""
"Phantom","6","Bloodstained Movement","1","After deployment, gain {{times}:.0f} layers of stackable Attack buffs, each granting +{{atk}:.0%} Attack (every attack consumes 1 layer)","0","0","-1","Passive"
"","","","2","After deployment, gain {{times}:.0f} layers of stackable Attack buffs, each granting +{{atk}:.0%} Attack (every attack consumes 1 layer)","0","0","-1",""
"","","","3","After deployment, gain {{times}:.0f} layers of stackable Attack buffs, each granting +{{atk}:.0%} Attack (every attack consumes 1 layer)","0","0","-1",""
"","","","4","After deployment, gain {{times}:.0f} layers of stackable Attack buffs, each granting +{{atk}:.0%} Attack (every attack consumes 1 layer)","0","0","-1",""
"","","","5","After deployment, gain {{times}:.0f} layers of stackable Attack buffs, each granting +{{atk}:.0%} Attack (every attack consumes 1 layer)","0","0","-1",""
"","","","6","After deployment, gain {{times}:.0f} layers of stackable Attack buffs, each granting +{{atk}:.0%} Attack (every attack consumes 1 layer)","0","0","-1",""
"","","","7","After deployment, gain {{times}:.0f} layers of stackable Attack buffs, each granting +{{atk}:.0%} Attack (every attack consumes 1 layer)","0","0","-1",""
"","","","8","After deployment, gain {{times}:.0f} layers of stackable Attack buffs, each granting +{{atk}:.0%} Attack (every attack consumes 1 layer)","0","0","-1",""
"","","","9","After deployment, gain {{times}:.0f} layers of stackable Attack buffs, each granting +{{atk}:.0%} Attack (every attack consumes 1 layer)","0","0","-1",""
"","","","10","After deployment, gain {{times}:.0f} layers of stackable Attack buffs, each granting +{{atk}:.0%} Attack (every attack consumes 1 layer)","0","0","-1",""
"Phantom","6","Night Raid","1","After deployment, immediately deal {{atk_scale}:.0%} physical damage to all nearby enemies and push them away with small force. Additionally, randomly apply one of the following status effects (slow, bind, stun) for {sluggish} seconds","0","0","-1","Passive"
"","","","2","After deployment, immediately deal {{atk_scale}:.0%} physical damage to all nearby enemies and push them away with small force. Additionally, randomly apply one of the following status effects (slow, bind, stun) for {sluggish} seconds","0","0","-1",""
"","","","3","After deployment, immediately deal {{atk_scale}:.0%} physical damage to all nearby enemies and push them away with small force. Additionally, randomly apply one of the following status effects (slow, bind, stun) for {sluggish} seconds","0","0","-1",""
"","","","4","After deployment, immediately deal {{atk_scale}:.0%} physical damage to all nearby enemies and push them away with small force. Additionally, randomly apply one of the following status effects (slow, bind, stun) for {sluggish} seconds","0","0","-1",""
"","","","5","After deployment, immediately deal {{atk_scale}:.0%} physical damage to all nearby enemies and push them away with small force. Additionally, randomly apply one of the following status effects (slow, bind, stun) for {sluggish} seconds","0","0","-1",""
"","","","6","After deployment, immediately deal {{atk_scale}:.0%} physical damage to all nearby enemies and push them away with small force. Additionally, randomly apply one of the following status effects (slow, bind, stun) for {sluggish} seconds","0","0","-1",""
"","","","7","After deployment, immediately deal {{atk_scale}:.0%} physical damage to all nearby enemies and push them away with small force. Additionally, randomly apply one of the following status effects (slow, bind, stun) for {sluggish} seconds","0","0","-1",""
"","","","8","After deployment, immediately deal {{atk_scale}:.0%} physical damage to all nearby enemies and push them away with small force. Additionally, randomly apply one of the following status effects (slow, bind, stun) for {sluggish} seconds","0","0","-1",""
"","","","9","After deployment, immediately deal {{atk_scale}:.0%} physical damage to all nearby enemies and push them away with small force. Additionally, randomly apply one of the following status effects (slow, bind, stun) for {sluggish} seconds","0","0","-1",""
"","","","10","After deployment, immediately deal {{atk_scale}:.0%} physical damage to all nearby enemies and push them away with small force. Additionally, randomly apply one of the following status effects (slow, bind, stun) for {sluggish} seconds","0","0","-1",""
"Weedy","6","Cannon Strike","1","The next attack will push the target away with small force, dealing {{atk_scale}:.0%} physical damage and stunning them for {stun} seconds","6","0","0","Regen over time"
"","","","2","The next attack will push the target away with small force, dealing {{atk_scale}:.0%} physical damage and stunning them for {stun} seconds","6","0","0",""
"","","","3","The next attack will push the target away with small force, dealing {{atk_scale}:.0%} physical damage and stunning them for {stun} seconds","6","0","0",""
"","","","4","The next attack will push the target away with medium force, dealing {{atk_scale}:.0%} physical damage and stunning them for {stun} seconds","6","0","0",""
"","","","5","The next attack will push the target away with medium force, dealing {{atk_scale}:.0%} physical damage and stunning them for {stun} seconds","6","0","0",""
"","","","6","The next attack will push the target away with medium force, dealing {{atk_scale}:.0%} physical damage and stunning them for {stun} seconds","6","0","0",""
"","","","7","The next attack will push the target away with medium force, dealing {{atk_scale}:.0%} physical damage and stunning them for {stun} seconds","6","0","0",""
"","","","8","The next attack will push the target away with medium force, dealing {{atk_scale}:.0%} physical damage and stunning them for {stun} seconds","5","0","0",""
"","","","9","The next attack will push the target away with medium force, dealing {{atk_scale}:.0%} physical damage and stunning them for {stun} seconds","5","0","0",""
"","","","10","The next attack will push the target away with large force, dealing {{atk_scale}:.0%} physical damage and stunning them for {stun} seconds","5","0","0",""
"Weedy","6","Water Cannon Mode","1","Increase attack interval (+{{base_attack_time}:.0%}), Attack +{{atk}:.0%}, attack range +{{ability_range_forward_extend}:.0f} tiles, attacks change to ranged splash attacks which push the targets away with very small force. Infinite duration","90","0","0","Regen over time"
"","","","2","Increase attack interval (+{{base_attack_time}:.0%}), Attack +{{atk}:.0%}, attack range +{{ability_range_forward_extend}:.0f} tiles, attacks change to ranged splash attacks which push the targets away with very small force. Infinite duration","88","0","0",""
"","","","3","Increase attack interval (+{{base_attack_time}:.0%}), Attack +{{atk}:.0%}, attack range +{{ability_range_forward_extend}:.0f} tiles, attacks change to ranged splash attacks which push the targets away with very small force. Infinite duration","86","0","0",""
"","","","4","Increase attack interval (+{{base_attack_time}:.0%}), Attack +{{atk}:.0%}, attack range +{{ability_range_forward_extend}:.0f} tiles, attacks change to ranged splash attacks which push the targets away with small force. Infinite duration","84","0","0",""
"","","","5","Increase attack interval (+{{base_attack_time}:.0%}), Attack +{{atk}:.0%}, attack range +{{ability_range_forward_extend}:.0f} tiles, attacks change to ranged splash attacks which push the targets away with small force. Infinite duration","82","0","0",""
"","","","6","Increase attack interval (+{{base_attack_time}:.0%}), Attack +{{atk}:.0%}, attack range +{{ability_range_forward_extend}:.0f} tiles, attacks change to ranged splash attacks which push the targets away with small force. Infinite duration","80","0","0",""
"","","","7","Increase attack interval (+{{base_attack_time}:.0%}), Attack +{{atk}:.0%}, attack range +{{ability_range_forward_extend}:.0f} tiles, attacks change to ranged splash attacks which push the targets away with small force. Infinite duration","78","0","0",""
"","","","8","Increase attack interval (+{{base_attack_time}:.0%}), Attack +{{atk}:.0%}, attack range +{{ability_range_forward_extend}:.0f} tiles, attacks change to ranged splash attacks which push the targets away with small force. Infinite duration","76","0","0",""
"","","","9","Increase attack interval (+{{base_attack_time}:.0%}), Attack +{{atk}:.0%}, attack range +{{ability_range_forward_extend}:.0f} tiles, attacks change to ranged splash attacks which push the targets away with small force. Infinite duration","74","0","0",""
"","","","10","Increase attack interval (+{{base_attack_time}:.0%}), Attack +{{atk}:.0%}, attack range +{{ability_range_forward_extend}:.0f} tiles, attacks change to ranged splash attacks which push the targets away with medium force. Infinite duration","70","0","0",""
"Weedy","6","LN2 Cannon","1","Immediately fire a shot of compressed LN2, dealing {{atk_scale}:.0%} magic splash damage and pushing the targets away with medium force. Additionally, for {{duration}:.0f} seconds the targets receive true damage proportional to the distance moved. If the Water Cannon is adjacent to Weedy, it will fire the same shot","43","10","-1","Regen over time"
"","","","2","Immediately fire a shot of compressed LN2, dealing {{atk_scale}:.0%} magic splash damage and pushing the targets away with medium force. Additionally, for {{duration}:.0f} seconds the targets receive true damage proportional to the distance moved. If the Water Cannon is adjacent to Weedy, it will fire the same shot","42","11","-1",""
"","","","3","Immediately fire a shot of compressed LN2, dealing {{atk_scale}:.0%} magic splash damage and pushing the targets away with medium force. Additionally, for {{duration}:.0f} seconds the targets receive true damage proportional to the distance moved. If the Water Cannon is adjacent to Weedy, it will fire the same shot","41","12","-1",""
"","","","4","Immediately fire a shot of compressed LN2, dealing {{atk_scale}:.0%} magic splash damage and pushing the targets away with medium force. Additionally, for {{duration}:.0f} seconds the targets receive true damage proportional to the distance moved. If the Water Cannon is adjacent to Weedy, it will fire the same shot","40","13","-1",""
"","","","5","Immediately fire a shot of compressed LN2, dealing {{atk_scale}:.0%} magic splash damage and pushing the targets away with medium force. Additionally, for {{duration}:.0f} seconds the targets receive true damage proportional to the distance moved. If the Water Cannon is adjacent to Weedy, it will fire the same shot","39","14","-1",""
"","","","6","Immediately fire a shot of compressed LN2, dealing {{atk_scale}:.0%} magic splash damage and pushing the targets away with medium force. Additionally, for {{duration}:.0f} seconds the targets receive true damage proportional to the distance moved. If the Water Cannon is adjacent to Weedy, it will fire the same shot","38","15","-1",""
"","","","7","Immediately fire a shot of compressed LN2, dealing {{atk_scale}:.0%} magic splash damage and pushing the targets away with large force. Additionally, for {{duration}:.0f} seconds the targets receive true damage proportional to the distance moved. If the Water Cannon is adjacent to Weedy, it will fire the same shot","37","16","-1",""
"","","","8","Immediately fire a shot of compressed LN2, dealing {{atk_scale}:.0%} magic splash damage and pushing the targets away with large force. Additionally, for {{duration}:.0f} seconds the targets receive true damage proportional to the distance moved. If the Water Cannon is adjacent to Weedy, it will fire the same shot","36","17","-1",""
"","","","9","Immediately fire a shot of compressed LN2, dealing {{atk_scale}:.0%} magic splash damage and pushing the targets away with large force. Additionally, for {{duration}:.0f} seconds the targets receive true damage proportional to the distance moved. If the Water Cannon is adjacent to Weedy, it will fire the same shot","35","18","-1",""
"","","","10","Immediately fire a shot of compressed LN2, dealing {{atk_scale}:.0%} magic splash damage and pushing the targets away with huge force. Additionally, for {{duration}:.0f} seconds the targets receive true damage proportional to the distance moved. If the Water Cannon is adjacent to Weedy, it will fire the same shot","33","20","-1",""
"Aak","6","Rapid Firing","1","Attack speed +{{attack_speed}:.0f}","30","15","20","Regen over time"
"","","","2","Attack speed +{{attack_speed}:.0f}","30","15","21",""
"","","","3","Attack speed +{{attack_speed}:.0f}","30","15","22",""
"","","","4","Attack speed +{{attack_speed}:.0f}","30","16","23",""
"","","","5","Attack speed +{{attack_speed}:.0f}","30","16","24",""
"","","","6","Attack speed +{{attack_speed}:.0f}","30","16","25",""
"","","","7","Attack speed +{{attack_speed}:.0f}","30","17","26",""
"","","","8","Attack speed +{{attack_speed}:.0f}","30","18","27",""
"","","","9","Attack speed +{{attack_speed}:.0f}","30","19","28",""
"","","","10","Attack speed +{{attack_speed}:.0f}","30","20","30",""
"Aak","6","Burst Stimulant·Type γ","1","Immediately attack the nearest ally ahead (prioritize allies directly in front) 15 times with 500 Attack power. Thereafter, grant Defense and Max HP +{{max_hp}:.0%} to self and the target for the duration of the skill","40","20","30","Regen over time"
"","","","2","Immediately attack the nearest ally ahead (prioritize allies directly in front) 15 times with 500 Attack power. Thereafter, grant Defense and Max HP +{{max_hp}:.0%} to self and the target for the duration of the skill","39","20","30",""
"","","","3","Immediately attack the nearest ally ahead (prioritize allies directly in front) 15 times with 500 Attack power. Thereafter, grant Defense and Max HP +{{max_hp}:.0%} to self and the target for the duration of the skill","38","20","30",""
"","","","4","Immediately attack the nearest ally ahead (prioritize allies directly in front) 15 times with 500 Attack power. Thereafter, grant Defense and Max HP +{{max_hp}:.0%} to self and the target for the duration of the skill","37","21","30",""
"","","","5","Immediately attack the nearest ally ahead (prioritize allies directly in front) 15 times with 500 Attack power. Thereafter, grant Defense and Max HP +{{max_hp}:.0%} to self and the target for the duration of the skill","36","21","30",""
"","","","6","Immediately attack the nearest ally ahead (prioritize allies directly in front) 15 times with 500 Attack power. Thereafter, grant Defense and Max HP +{{max_hp}:.0%} to self and the target for the duration of the skill","35","21","30",""
"","","","7","Immediately attack the nearest ally ahead (prioritize allies directly in front) 15 times with 500 Attack power. Thereafter, grant Defense and Max HP +{{max_hp}:.0%} to self and the target for the duration of the skill","34","22","30",""
"","","","8","Immediately attack the nearest ally ahead (prioritize allies directly in front) 15 times with 500 Attack power. Thereafter, grant Defense and Max HP +{{max_hp}:.0%} to self and the target for the duration of the skill","33","23","30",""
"","","","9","Immediately attack the nearest ally ahead (prioritize allies directly in front) 15 times with 500 Attack power. Thereafter, grant Defense and Max HP +{{max_hp}:.0%} to self and the target for the duration of the skill","32","24","30",""
"","","","10","Immediately attack the nearest ally ahead (prioritize allies directly in front) 15 times with 500 Attack power. Thereafter, grant Defense and Max HP +{{max_hp}:.0%} to self and the target for the duration of the skill","30","25","30",""
"Aak","6","Burst Stimulant·Durian","1","Immediately attack the nearest ally ahead (prioritize allies directly in front) 15 times with 500 Attack power. Thereafter, grant Attack +{{atk}:.0%}, Attack speed +{{attack_speed}:.0f} to self and the target for the duration of the skill","47","25","20","Regen over time"
"","","","2","Immediately attack the nearest ally ahead (prioritize allies directly in front) 15 times with 500 Attack power. Thereafter, grant Attack +{{atk}:.0%}, Attack speed +{{attack_speed}:.0f} to self and the target for the duration of the skill","46","25","20",""
"","","","3","Immediately attack the nearest ally ahead (prioritize allies directly in front) 15 times with 500 Attack power. Thereafter, grant Attack +{{atk}:.0%}, Attack speed +{{attack_speed}:.0f} to self and the target for the duration of the skill","45","25","20",""
"","","","4","Immediately attack the nearest ally ahead (prioritize allies directly in front) 15 times with 500 Attack power. Thereafter, grant Attack +{{atk}:.0%}, Attack speed +{{attack_speed}:.0f} to self and the target for the duration of the skill","44","26","20",""
"","","","5","Immediately attack the nearest ally ahead (prioritize allies directly in front) 15 times with 500 Attack power. Thereafter, grant Attack +{{atk}:.0%}, Attack speed +{{attack_speed}:.0f} to self and the target for the duration of the skill","43","26","20",""
"","","","6","Immediately attack the nearest ally ahead (prioritize allies directly in front) 15 times with 500 Attack power. Thereafter, grant Attack +{{atk}:.0%}, Attack speed +{{attack_speed}:.0f} to self and the target for the duration of the skill","42","26","20",""
"","","","7","Immediately attack the nearest ally ahead (prioritize allies directly in front) 15 times with 500 Attack power. Thereafter, grant Attack +{{atk}:.0%}, Attack speed +{{attack_speed}:.0f} to self and the target for the duration of the skill","41","27","20",""
"","","","8","Immediately attack the nearest ally ahead (prioritize allies directly in front) 15 times with 500 Attack power. Thereafter, grant Attack +{{atk}:.0%}, Attack speed +{{attack_speed}:.0f} to self and the target for the duration of the skill","39","28","20",""
"","","","9","Immediately attack the nearest ally ahead (prioritize allies directly in front) 15 times with 500 Attack power. Thereafter, grant Attack +{{atk}:.0%}, Attack speed +{{attack_speed}:.0f} to self and the target for the duration of the skill","37","29","20",""
"","","","10","Immediately attack the nearest ally ahead (prioritize allies directly in front) 15 times with 500 Attack power. Thereafter, grant Attack +{{atk}:.0%}, Attack speed +{{attack_speed}:.0f} to self and the target for the duration of the skill","35","30","20",""
""
